,ORI,DATA_YEAR,POPULATION
58943,MI7866000,2014,2093
58944,MI7866000,2013,2104
58945,MI7866000,2012,2164
58946,MI7866000,2011,2186
58947,MI7866000,2010,2188
58948,MI7866000,2009,2016
58949,MI7866000,2008,2044
58950,MI7958700,2017,1016
58951,MI7958700,2016,1030
58952,MI7958700,2016,1030
58953,MI7958700,2015,1036
58954,MI7958700,2014,1042
58955,MI7958700,2013,1046
58956,MI7958700,2012,1067
58957,MI7958700,2011,1071
58958,MI7958700,2010,1072
58959,MI7958700,2009,1062
58960,MI8108100,2017,0
58961,MI8108100,2016,0
58962,MI8108100,2015,0
58963,MI8108100,2014,0
58964,MI8108100,2013,0
58965,MI8108100,2012,0
58966,MI8108100,2011,0
58967,MI8108100,2010,0
58968,MI8108100,2009,0
58969,MI8108100,2008,0
58970,MI8237000,2017,9132
58971,MI8237000,2016,9213
58972,MI8237000,2015,9268
58973,MI8237000,2015,9268
58974,MI8237000,2014,9308
58975,MI8237000,2013,9294
58976,MI8237000,2012,9421
58977,MI8237000,2011,9505
58978,MI8237000,2011,9505
58979,MI8237000,2010,9512
58980,MI8244600,2017,5151
58981,MI8244600,2016,5198
58982,MI8244600,2015,5226
58983,MI8244600,2014,5293
58984,MI8244600,2013,5300
58985,MI8244600,2012,5369
58986,MI8244600,2011,5417
58987,MI8244600,2010,5421
58988,MI8244600,2009,4926
58989,MI8244600,2008,5057
58990,MI8290600,2017,0
58991,MI8290600,2016,0
58992,MI8290600,2015,0
58993,MI8290600,2014,0
58994,MI8290600,2013,0
58995,MI8290600,2012,0
58996,MI8290600,2012,0
58997,MI8290600,2011,0
58998,MI8290600,2010,0
58999,MI8290600,2009,0
59000,MI8308300,2017,0
59001,MI8308300,2016,0
59002,MI8308300,2015,0
59003,MI8308300,2014,0
59004,MI8308300,2013,0
59005,MI8308300,2012,0
59006,MI8308300,2011,0
59007,MI8308300,2010,0
59008,MI8308300,2009,0
59009,MI8308300,2008,0
59010,MIDI06000,2017,0
59011,MIDI06000,2016,0
59012,MIDI06000,2015,0
59013,MIDI06000,2014,0
59014,MIDI06000,2013,0
59015,MIDI06000,2013,0
59016,MIDI06000,2012,0
59017,MIDI06000,2011,0
59018,MIDI06000,2010,0
59019,MIDI06000,2009,0
59020,MIDI07000,2017,0
59021,MIDI07000,2016,0
59022,MIDI07000,2015,0
59023,MIDI07000,2014,0
59024,MIDI07000,2013,0
59025,MIDI07000,2012,0
59026,MIDI07000,2011,0
59027,MIDI07000,2011,0
59028,MIDI07000,2010,0
59029,MIDI07000,2009,0
59030,MN0050000,2017,13505
59031,MN0050000,2016,17342
59032,MN0050000,2015,17270
59033,MN0050000,2014,17194
59034,MN0050000,2013,17244
59035,MN0050000,2012,17248
59036,MN0050000,2011,17168
59037,MN0050000,2010,17036
59038,MN0050000,2009,16974
59039,MN0050000,2008,16595
59040,MN0150200,2017,522
59041,MN0150200,2016,0
59042,MN0150200,2015,0
59043,MN0150200,2014,0
59044,MN0150200,2013,0
59045,MN0150200,2012,0
59046,MN0150200,2011,0
59047,MN0150200,2010,0
59048,MN0150200,2009,0
59049,MN0150200,2008,0
59050,MN0190100,2017,61442
59051,MN0190100,2016,61697
59052,MN0190100,2015,61939
59053,MN0190100,2014,61693
59054,MN0190100,2013,61371
59055,MN0190100,2012,61218
59056,MN0190100,2011,60771
59057,MN0190100,2010,60306
59058,MN0190100,2009,59015
59059,MN0190100,2008,58974
59060,MN0250600,2017,1186
59061,MN0250600,2016,0
59062,MN0250600,2015,0
59063,MN0250600,2014,0
59064,MN0250600,2013,0
59065,MN0250600,2012,0
59066,MN0250600,2011,0
59067,MN0250600,2010,0
59068,MN0250600,2009,0
59069,MN0250600,2008,0
59070,MN0340100,2017,19553
59071,MN0340100,2016,19641
59072,MN0340100,2015,19558
59073,MN0340100,2014,19696
59074,MN0340100,2013,19691
59075,MN0340100,2012,19708
59076,MN0340100,2011,19761
59077,MN0340100,2010,19610
59078,MN0340100,2009,17698
59079,MN0340100,2008,17786
59080,MN0560000,2017,35145
59081,MN0560000,2016,44355
59082,MN0560000,2015,44256
59083,MN0560000,2014,44278
59084,MN0560000,2013,44173
59085,MN0560000,2012,44344
59086,MN0560000,2011,44439
59087,MN0560000,2010,44099
59088,MN0560000,2009,43175
59089,MN0560000,2008,43116
59090,MN0600100,2017,7789
59091,MN0600100,2016,7765
59092,MN0600100,2015,7924
59093,MN0600100,2014,7905
59094,MN0600100,2013,7827
59095,MN0600100,2012,7907
59096,MN0600100,2011,7952
59097,MN0600100,2010,7891
59098,MN0600100,2009,7744
59099,MN0600100,2008,7668
59100,MN0660200,2017,20512
59101,MN0660200,2016,20445
59102,MN0660200,2015,20430
59103,MN0660200,2014,20714
59104,MN0660200,2013,20675
59105,MN0660200,2012,20213
59106,MN0660200,2011,20161
59107,MN0660200,2010,20007
59108,MN0660200,2009,19919
59109,MN0660200,2008,19610
59110,MN0700100,2017,7066
59111,MN0700100,2016,6968
59112,MN0700100,2015,6961
59113,MN0700100,2014,6880
59114,MN0700100,2013,6848
59115,MN0700100,2012,6836
59116,MN0700100,2011,6712
59117,MN0700100,2010,6661
59118,MN0700100,2009,7067
59119,MN0700100,2008,5146
59120,MO0150100,2017,3980
59121,MO0150100,2016,3907
59122,MO0150100,2016,3907
59123,MO0150100,2015,3869
59124,MO0150100,2014,3827
59125,MO0150100,2013,3810
59126,MO0150100,2012,3698
59127,MO0150100,2011,3732
59128,MO0150100,2010,3718
59129,MO0150100,2009,3569
59130,MO0500100,2017,4817
59131,MO0500100,2016,4845
59132,MO0500100,2015,4835
59133,MO0500100,2014,4851
59134,MO0500100,2013,4821
59135,MO0500100,2012,4879
59136,MO0500100,2011,4873
59137,MO0500100,2010,4855
59138,MO0500100,2009,4568
59139,MO0500100,2008,4585
59140,MO0500300,2017,12187
59141,MO0500300,2016,12157
59142,MO0500300,2015,11953
59143,MO0500300,2014,11883
59144,MO0500300,2013,11782
59145,MO0500300,2012,11665
59146,MO0500300,2011,11644
59147,MO0500300,2010,11602
59148,MO0500300,2009,11417
59149,MO0500300,2008,11411
59150,MO0955200,2017,7544
59151,MO0955200,2016,7618
59152,MO0955200,2015,4977
59153,MO0955200,2014,4982
59154,MO0955200,2013,4988
59155,MO0955200,2012,5015
59156,MO0955200,2011,5026
59157,MO0955200,2010,5008
59158,MO0955200,2009,4866
59159,MO0955200,2008,4899
59160,MT0320300,2017,0
59161,MT0320300,2016,0
59162,MT0320300,2015,0
59163,MT0320300,2014,0
59164,MT0320300,2014,0
59165,MT0320300,2013,0
59166,MT0320300,2012,0
59167,MT0320300,2011,0
59168,MT0320300,2010,0
59169,MT0320300,2009,0
59170,NB0220100,2017,13078
59171,NB0220100,2016,13308
59172,NB0220100,2015,13357
59173,NB0220100,2015,13357
59174,NB0220100,2014,13436
59175,NB0220100,2013,13407
59176,NB0220100,2012,13386
59177,NB0220100,2011,13472
59178,NB0220100,2010,13353
59179,NB0220100,2009,11933
59180,NB0610000,2017,4921
59181,NB0610000,2016,4886
59182,NB0610000,2015,4870
59183,NB0610000,2015,4870
59184,NB0610000,2014,4884
59185,NB0610000,2014,4884
59186,NB0610000,2013,4867
59187,NB0610000,2012,4874
59188,NB0610000,2011,4955
59189,NB0610000,2010,4911
59190,NB0680000,2017,2884
59191,NB0680000,2016,2932
59192,NB0680000,2015,2870
59193,NB0680000,2014,2910
59194,NB0680000,2013,2921
59195,NB0680000,2012,2976
59196,NB0680000,2011,2997
59197,NB0680000,2011,2997
59198,NB0680000,2010,2970
59199,NB0680000,2009,2860
59200,NB0730000,2017,3166
59201,NB0730000,2016,3211
59202,NB0730000,2015,3238
59203,NB0730000,2014,3315
59204,NB0730000,2013,3336
59205,NB0730000,2012,3374
59206,NB0730000,2011,3387
59207,NB0730000,2010,3357
59208,NB0730000,2009,3274
59209,NB0730000,2008,3265
59210,NB0780000,2017,13982
59211,NB0780000,2016,13929
59212,NB0780000,2015,13912
59213,NB0780000,2014,13944
59214,NB0780000,2014,13944
59215,NB0780000,2013,13868
59216,NB0780000,2012,13974
59217,NB0780000,2011,13942
59218,NB0780000,2010,13819
59219,NB0780000,2009,13539
59220,NC0100000,2017,80686
59221,NC0100000,2016,77733
59222,NC0100000,2015,75387
59223,NC0100000,2014,73064
59224,NC0100000,2013,71267
59225,NC0100000,2012,69961
59226,NC0100000,2011,68607
59227,NC0100000,2010,67748
59228,NC0100000,2009,75626
59229,NC0100000,2008,72951
59230,NC0120000,2017,62799
59231,NC0120000,2016,62517
59232,NC0120000,2015,63221
59233,NC0120000,2014,64353
59234,NC0120000,2013,65155
59235,NC0120000,2012,65950
59236,NC0120000,2011,66138
59237,NC0120000,2010,65311
59238,NC0120000,2009,63979
59239,NC0120000,2008,63275
59240,NC0510200,2017,3764
59241,NC0510200,2016,3648
59242,NC0510200,2015,3592
59243,NC0510200,2014,3526
59244,NC0510200,2013,3452
59245,NC0510200,2012,3416
59246,NC0510200,2011,3353
59247,NC0510200,2010,3311
59248,NC0510200,2009,3554
59249,NC0510200,2008,3471
59250,NC0560100,2017,7819
59251,NC0560100,2016,7827
59252,NC0560100,2015,7849
59253,NC0560100,2014,7905
59254,NC0560100,2013,7945
59255,NC0560100,2012,7932
59256,NC0560100,2011,7937
59257,NC0560100,2010,7838
59258,NC0560100,2009,5168
59259,NC0560100,2008,5112
59260,NC0590000,2017,16172
59261,NC0590000,2016,16266
59262,NC0590000,2015,16513
59263,NC0590000,2014,16778
59264,NC0590000,2013,17032
59265,NC0590000,2012,17442
59266,NC0590000,2011,17728
59267,NC0590000,2010,17506
59268,NC0590000,2009,16354
59269,NC0590000,2008,16522
59270,NC0720100,2017,2122
59271,NC0720100,2016,2148
59272,NC0720100,2015,2138
59273,NC0720100,2014,2183
59274,NC0720100,2013,2175
59275,NC0720100,2012,2168
59276,NC0720100,2011,2170
59277,NC0720100,2010,2143
59278,NC0720100,2009,2198
59279,NC0720100,2008,2149
59280,NC0900200,2017,35153
59281,NC0900200,2016,34978
59282,NC0900200,2015,34701
59283,NC0900200,2014,34251
59284,NC0900200,2013,33895
59285,NC0900200,2012,33807
59286,NC0900200,2011,33213
59287,NC0900200,2010,32797
59288,NC0900200,2009,33178
59289,NC0900200,2008,32216
59290,NC0920000,2017,199033
59291,NC0920000,2016,195882
59292,NC0920000,2015,193739
59293,NC0920000,2014,193531
59294,NC0920000,2013,196256
59295,NC0920000,2012,193064
59296,NC0920000,2011,187523
59297,NC0920000,2010,185278
59298,NC0920000,2009,190414
59299,NC0920000,2008,191894
59300,NH0010200,2017,5334
59301,NH0010200,2016,5338
59302,NH0010200,2015,5309
59303,NH0010200,2014,5295
59304,NH0010200,2013,5290
59305,NH0010200,2012,5274
59306,NH0010200,2011,5257
59307,NH0010200,2010,5250
59308,NH0010200,2009,5148
59309,NH0010200,2008,5142
59310,NH005010X,2017,10859
59311,NH005010X,2016,9266
59312,NH005010X,2015,9304
59313,NH005010X,2014,9296
59314,NH005010X,2013,9210
59315,NH005010X,2013,9210
59316,NH005010X,2012,9148
59317,NH005010X,2012,9148
59318,NH005010X,2011,9163
59319,NH005010X,2010,13058
59320,NJ0012400,2017,0
59321,NJ0012400,2016,0
59322,NJ0012400,2015,0
59323,NJ0012400,2014,0
59324,NJ0012400,2013,0
59325,NJ0012400,2012,0
59326,NJ0012400,2011,0
59327,NJ0012400,2010,0
59328,NJ0012400,2009,0
59329,NJ0012400,2008,0
59330,NJ0020000,2017,0
59331,NJ0020000,2016,0
59332,NJ0020000,2015,0
59333,NJ0020000,2014,0
59334,NJ0020000,2013,0
59335,NJ0020000,2012,0
59336,NJ0020000,2011,0
59337,NJ0020000,2010,0
59338,NJ0020000,2009,0
59339,NJ0020000,2008,0
59340,NJ0021400,2017,7747
59341,NJ0021400,2016,7716
59342,NJ0021400,2015,7656
59343,NJ0021400,2014,7617
59344,NJ0021400,2013,7814
59345,NJ0021400,2012,7486
59346,NJ0021400,2011,7426
59347,NJ0021400,2010,7401
59348,NJ0021400,2009,7370
59349,NJ0021400,2008,7330
59350,NJ0022600,2017,3491
59351,NJ0022600,2016,3469
59352,NJ0022600,2015,3457
59353,NJ0022600,2014,3447
59354,NJ0022600,2013,3413
59355,NJ0022600,2012,3420
59356,NJ0022600,2011,3393
59357,NJ0022600,2010,3382
59358,NJ0022600,2009,3416
59359,NJ0022600,2008,3398
59360,NJ0023600,2017,8653
59361,NJ0023600,2016,8519
59362,NJ0023600,2015,8207
59363,NJ0023600,2014,8072
59364,NJ0023600,2013,8004
59365,NJ0023600,2012,7935
59366,NJ0023600,2011,7870
59367,NJ0023600,2010,7844
59368,NJ0023600,2009,7625
59369,NJ0023600,2008,7344
59370,NJ0024300,2017,6069
59371,NJ0024300,2016,6039
59372,NJ0024300,2015,5980
59373,NJ0024300,2014,5912
59374,NJ0024300,2013,5882
59375,NJ0024300,2012,5814
59376,NJ0024300,2011,5769
59377,NJ0024300,2010,5750
59378,NJ0024300,2009,6091
59379,NJ0024300,2008,6071
59380,NJ0050000,2017,0
59381,NJ0050000,2016,0
59382,NJ0050000,2015,0
59383,NJ0050000,2014,0
59384,NJ0050000,2013,0
59385,NJ0050000,2012,0
59386,NJ0050000,2011,0
59387,NJ0050000,2010,0
59388,NJ0050000,2009,0
59389,NJ0050000,2008,0
59390,NJ0072800,2017,0
59391,NJ0072800,2016,0
59392,NJ0072800,2015,0
59393,NJ0072800,2014,0
59394,NJ0072800,2013,0
59395,NJ0072800,2012,0
59396,NJ0072800,2011,0
59397,NJ0072800,2010,0
59398,NJ0072800,2009,0
59399,NJ0072800,2008,0
59400,NJ0073000,2017,0
59401,NJ0073000,2016,0
59402,NJ0073000,2015,0
59403,NJ0073000,2014,0
59404,NJ0073000,2013,0
59405,NJ0073000,2012,0
59406,NJ0073000,2011,0
59407,NJ0073000,2010,0
59408,NJ0073000,2009,0
59409,NJ0073000,2008,0
59410,NJ0115000,2017,0
59411,NJ0115000,2016,0
59412,NJ0115000,2015,0
59413,NJ0115000,2014,0
59414,NJ0115000,2013,0
59415,NJ0115000,2012,0
59416,NJ0115000,2011,0
59417,NJ0115000,2010,0
59418,NJ0115000,2009,0
59419,NJ0115000,2008,0
59420,NJ0123000,2017,0
59421,NJ0123000,2016,0
59422,NJ0123000,2015,0
59423,NJ0123000,2014,0
59424,NJ0123000,2013,0
59425,NJ0123000,2012,0
59426,NJ0123000,2011,0
59427,NJ0123000,2010,0
59428,NJ0123000,2009,0
59429,NJ0123000,2008,0
59430,NJ0132000,2017,798
59431,NJ0132000,2016,806
59432,NJ0132000,2015,816
59433,NJ0132000,2014,820
59434,NJ0132000,2013,821
59435,NJ0132000,2012,825
59436,NJ0132000,2011,823
59437,NJ0132000,2010,820
59438,NJ0132000,2009,874
59439,NJ0132000,2008,878
59440,NJ013559E,2017,0
59441,NJ013559E,2016,0
59442,NJ013559E,2015,0
59443,NJ013559E,2014,0
59444,NJ013559E,2013,0
59445,NJ013559E,2012,0
59446,NJ013559E,2011,0
59447,NJ013559E,2010,0
59448,NJ013559E,2009,0
59449,NJ013559E,2008,0
59450,NJ0140900,2017,18339
59451,NJ0140900,2016,18290
59452,NJ0140900,2015,18353
59453,NJ0140900,2014,18419
59454,NJ0140900,2013,18352
59455,NJ0140900,2012,18347
59456,NJ0140900,2011,18217
59457,NJ0140900,2010,18157
59458,NJ0140900,2009,17827
59459,NJ0140900,2008,17900
59460,NJ0141500,2017,10275
59461,NJ0141500,2016,10367
59462,NJ0141500,2015,10413
59463,NJ0141500,2014,10436
59464,NJ0141500,2013,10452
59465,NJ0141500,2012,10355
59466,NJ0141500,2011,10282
59467,NJ0141500,2010,10248
59468,NJ0141500,2009,9606
59469,NJ0141500,2008,9583
59470,NJ0170500,2017,12564
59471,NJ0170500,2016,12720
59472,NJ0170500,2015,12913
59473,NJ0170500,2014,13052
59474,NJ0170500,2013,13183
59475,NJ0170500,2012,13437
59476,NJ0170500,2011,13454
59477,NJ0170500,2010,13409
59478,NJ0170500,2009,13365
59479,NJ0170500,2008,13332
59480,NJ0200100,2017,13654
59481,NJ0200100,2016,13548
59482,NJ0200100,2015,13602
59483,NJ0200100,2014,13551
59484,NJ0200100,2013,13452
59485,NJ0200100,2012,13319
59486,NJ0200100,2011,13227
59487,NJ0200100,2010,13183
59488,NJ0200100,2009,13335
59489,NJ0200100,2008,13337
59490,NJ0201500,2017,13747
59491,NJ0201500,2016,13669
59492,NJ0201500,2015,13639
59493,NJ0201500,2014,13596
59494,NJ0201500,2013,13593
59495,NJ0201500,2012,13438
59496,NJ0201500,2011,13341
59497,NJ0201500,2010,13297
59498,NJ0201500,2009,12750
59499,NJ0201500,2008,12775
59500,NJ0210000,2017,0
59501,NJ0210000,2016,0
59502,NJ0210000,2015,0
59503,NJ0210000,2014,0
59504,NJ0210000,2013,0
59505,NJ0210000,2012,0
59506,NJ0210000,2011,0
59507,NJ0210000,2010,0
59508,NJ0210000,2009,0
59509,NJ0210000,2008,0
59510,NJ0210300,2017,2589
59511,NJ0210300,2016,2593
59512,NJ0210300,2015,2600
59513,NJ0210300,2014,2622
59514,NJ0210300,2013,2619
59515,NJ0210300,2012,2686
59516,NJ0210300,2011,2690
59517,NJ0210300,2010,2681
59518,NJ0210300,2009,2622
59519,NJ0210300,2008,2620
59520,NJNSP2200,2017,0
59521,NJNSP2200,2016,0
59522,NJNSP2200,2015,0
59523,NJNSP2200,2014,0
59524,NJNSP2200,2013,0
59525,NJNSP2200,2012,0
59526,NJNSP2200,2011,0
59527,NJNSP2200,2010,0
59528,NJNSP2200,2009,0
59529,NJNSP2200,2008,0
59530,NV0021600,2017,0
59531,NV0021600,2016,0
59532,NV0021600,2015,0
59533,NV0021600,2014,0
59534,NV0021600,2013,0
59535,NV0021600,2012,0
59536,NV0021600,2011,0
59537,NV0021600,2010,0
59538,NV0021600,2009,0
59539,NV0021600,2008,0
59540,NY0030300,2017,14595
59541,NY0030300,2016,14699
59542,NY0030300,2015,14752
59543,NY0030300,2014,14824
59544,NY0030300,2013,14866
59545,NY0030300,2012,15134
59546,NY0030300,2011,15242
59547,NY0030300,2010,15174
59548,NY0030300,2009,14646
59549,NY0030300,2008,14745
59550,NY0212200,2017,7801
59551,NY0212200,2016,7877
59552,NY0212200,2015,7854
59553,NY0212200,2014,7969
59554,NY0212200,2013,8002
59555,NY0212200,2012,8052
59556,NY0212200,2011,8089
59557,NY0212200,2010,8053
59558,NY0212200,2009,7953
59559,NY0212200,2008,8033
59560,NY0275300,2017,28723
59561,NY0275300,2016,28669
59562,NY0275300,2015,28640
59563,NY0275300,2014,28543
59564,NY0275300,2013,28468
59565,NY0275300,2012,28594
59566,NY0275300,2011,28528
59567,NY0275300,2010,28400
59568,NY0275300,2009,28590
59569,NY0275300,2008,28383
59570,NY0370100,2017,11321
59571,NY0370100,2016,11483
59572,NY0370100,2015,11588
59573,NY0370100,2014,11707
59574,NY0370100,2013,11739
59575,NY0370100,2012,11970
59576,NY0370100,2011,11949
59577,NY0370100,2010,11896
59578,NY0370100,2009,11151
59579,NY0370100,2008,11209
59580,NY0552700,2017,14125
59581,NY0552700,2016,14214
59582,NY0552700,2015,14119
59583,NY0552700,2014,14074
59584,NY0552700,2013,14248
59585,NY0552700,2012,14077
59586,NY0552700,2011,14066
59587,NY0552700,2010,14003
59588,NY0552700,2009,13854
59589,NY0552700,2008,13930
59590,NY0560000,2017,47992
59591,NY0560000,2016,47568
59592,NY0560000,2015,48006
59593,NY0560000,2014,48514
59594,NY0560000,2013,48659
59595,NY0560000,2012,49035
59596,NY0560000,2011,48900
59597,NY0560000,2010,48681
59598,NY0560000,2009,50261
59599,NY0560000,2008,50390
59600,NY0592400,2017,4663
59601,NY0592400,2016,4674
59602,NY0592400,2015,4579
59603,NY0592400,2014,4561
59604,NY0592400,2013,4523
59605,NY0592400,2012,4508
59606,NY0592400,2011,4472
59607,NY0592400,2010,4452
59608,NY0592400,2009,4910
59609,NY0592400,2008,4933
59610,NY212UN00,2017,0
59611,NY212UN00,2016,0
59612,NY212UN00,2015,0
59613,NY212UN00,2014,0
59614,NY212UN00,2013,0
59615,NY212UN00,2012,0
59616,NY212UN00,2011,0
59617,NY212UN00,2010,0
59618,NY212UN00,2009,0
59619,NY212UN00,2008,0
59620,NY318SA00,2017,0
59621,NY318SA00,2016,0
59622,NY318SA00,2015,0
59623,NY318SA00,2014,0
59624,NY318SA00,2013,0
59625,NY318SA00,2012,0
59626,NY318SA00,2011,0
59627,NY318SA00,2010,0
59628,NY318SA00,2009,0
59629,NY318SA00,2008,0
59630,NY319SF00,2017,0
59631,NY319SF00,2016,0
59632,NY319SF00,2015,0
59633,NY319SF00,2014,0
59634,NY319SF00,2013,0
59635,NY319SF00,2012,0
59636,NY319SF00,2011,0
59637,NY319SF00,2010,0
59638,NY319SF00,2009,0
59639,NY319SF00,2008,0
59640,NY320SG00,2017,0
59641,NY320SG00,2016,0
59642,NY320SG00,2015,0
59643,NY320SG00,2014,0
59644,NY320SG00,2013,0
59645,NY320SG00,2012,0
59646,NY320SG00,2011,0
59647,NY320SG00,2010,0
59648,NY320SG00,2009,0
59649,NY320SG00,2008,0
59650,NY324SD00,2017,0
59651,NY324SD00,2016,0
59652,NY324SD00,2015,0
59653,NY324SD00,2014,0
59654,NY324SD00,2013,0
59655,NY324SD00,2012,0
59656,NY324SD00,2011,0
59657,NY324SD00,2010,0
59658,NY324SD00,2009,0
59659,NY324SD00,2008,0
59660,NY333SD00,2017,0
59661,NY333SD00,2016,0
59662,NY333SD00,2015,0
59663,NY333SD00,2014,0
59664,NY333SD00,2013,0
59665,NY333SD00,2012,0
59666,NY333SD00,2011,0
59667,NY333SD00,2010,0
59668,NY333SD00,2009,0
59669,NY333SD00,2008,0
59670,OH0070000,2017,29108
59671,OH0070000,2016,29124
59672,OH0070000,2015,29372
59673,OH0070000,2014,29519
59674,OH0070000,2013,30084
59675,OH0070000,2012,30276
59676,OH0070000,2011,30418
59677,OH0070000,2010,30395
59678,OH0070000,2009,28764
59679,OH0070000,2008,28805
59680,OH0080200,2017,4356
59681,OH0080200,2016,4436
59682,OH0080200,2015,4461
59683,OH0080200,2014,4485
59684,OH0080200,2013,4458
59685,OH0080200,2012,4470
59686,OH0080200,2011,4334
59687,OH0080200,2010,4331
59688,OH0080200,2009,3405
59689,OH0080200,2008,3488
59690,OH0130400,2017,4982
59691,OH0130400,2016,4957
59692,OH0130400,2015,4948
59693,OH0130400,2014,4919
59694,OH0130400,2013,4870
59695,OH0130400,2012,4844
59696,OH0130400,2012,4844
59697,OH0130400,2011,4805
59698,OH0130400,2010,4801
59699,OH0130400,2009,3648
59700,OH0131700,2017,11623
59701,OH0131700,2016,11559
59702,OH0131700,2015,11536
59703,OH0131700,2014,11459
59704,OH0131700,2013,11360
59705,OH0131700,2012,11313
59706,OH0131700,2011,11222
59707,OH0131700,2010,11213
59708,OH0131700,2009,11177
59709,OH0131700,2008,11075
59710,OH0140300,2017,2534
59711,OH0140300,2016,2530
59712,OH0140300,2015,2537
59713,OH0140300,2014,2548
59714,OH0140300,2013,2546
59715,OH0140300,2012,2557
59716,OH0140300,2011,2566
59717,OH0140300,2010,2564
59718,OH0140300,2009,2783
59719,OH0140300,2008,2802
59720,OH0180800,2017,13432
59721,OH0180800,2016,13390
59722,OH0180800,2015,13426
59723,OH0180800,2014,13505
59724,OH0180800,2013,13499
59725,OH0180800,2012,13554
59726,OH0180800,2011,13666
59727,OH0180800,2010,13656
59728,OH0180800,2009,12792
59729,OH0180800,2008,12903
59730,OH0184600,2017,20342
59731,OH0184600,2016,20400
59732,OH0184600,2015,20496
59733,OH0184600,2014,19938
59734,OH0184600,2013,19951
59735,OH0184600,2012,20055
59736,OH0184600,2011,20228
59737,OH0184600,2010,20213
59738,OH0184600,2009,18711
59739,OH0184600,2008,18922
59740,OH0230300,2017,2973
59741,OH0230300,2016,2970
59742,OH0230300,2015,2961
59743,OH0230300,2014,2952
59744,OH0230300,2013,2968
59745,OH0230300,2013,2968
59746,OH0230300,2012,2985
59747,OH0230300,2012,2985
59748,OH0230300,2011,2968
59749,OH0230300,2011,2968
59750,OH0253400,2017,3758
59751,OH0253400,2016,3799
59752,OH0253400,2015,3761
59753,OH0253400,2014,3758
59754,OH0253400,2013,3727
59755,OH0253400,2012,3684
59756,OH0253400,2011,3640
59757,OH0253400,2010,3637
59758,OH0253400,2009,3653
59759,OH0253400,2008,3615
59760,OH0254400,2017,0
59761,OH0254400,2016,0
59762,OH0254400,2015,0
59763,OH0254400,2014,0
59764,OH0254400,2013,0
59765,OH0254400,2012,0
59766,OH0254400,2011,0
59767,OH0254400,2010,0
59768,OH0254400,2009,0
59769,OH0254400,2009,0
59770,OH0290900,2017,2036
